"SKU","ID","Tipo","Nombre","Precio normal","_bgm_min_1","_bgm_descuento_1","_bgm_min_2","_bgm_descuento_2","_bgm_modo_descuento","reglas"
"6323956010010","26921","simple","Balsamo Bubbaluu Tuttifrutti 350ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956010034","29856","simple","Balsamo Bubbaluu Uva 350ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77393083286259","9023","simple","Balsamo Cabello Rizos Copacabana 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77410109943350","12047","simple","Balsamo Camomilla Copacabana 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77428142584692","23885","simple","Balsamo De Caballo Reania 500Ml","3990",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"77428913559897","23865","simple","Balsamo De Carbon Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410133837297","23396","simple","Balsamo De Cebolla Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410433508451","26118","simple","Balsamo de Cebolla y Romero Copacabana 500ml","3490,00","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"76041280254-5","26407","simple","Balsamo de frutilla 2 en 1","1100","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"77394772972099","15926","simple","Balsamo De Keratina Hidrolizada 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6975222513970","3823","simple","Bálsamo de labios de Frutilla","1000","3","250","12","450","unico","#8 Descuento lote 250 ; #62 Descuento Nivel II lote 450"
"6941804213064","30381","variable","Balsamo de labios Game-on Romantic Beauty","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010103","30586","variable","Balsamo de labios hidratante Fresh Juicy Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577007417","27284","variable","Balsamo de labios hidratante Max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009749","29339","variable","Balsamo de labios metalizado Febble 10.8g","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6985356780575","25028","simple","Balsamo De Labios Ositos","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6952154875994","34527","simple","Balsamo de labios Pingüino","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009503","41937","variable","Balsamo Desmaquillante Ushas","","3","1000",,,"unico","#37 Descuento lote 1000"
"77394882940941","17550","simple","Balsamo Hello Kitty","3590","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"8800577015030","32401","variable","Bálsamo hidratante con color Febble 10.8g","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577003235","26384","simple","Balsamo hidratante de labios Ushas","1890,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956080013","34954","variable","Bálsamo Labial Bubbaluu 4.5gr","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8800577019380","39020","simple","Bálsamo Labial Coconut Oil","1790","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577003044","22396","variable","Balsamo Labial Magico Botella De Leche Flamenco","","3","700","12","1000","unico","#28 Descuento lote 700 ; #95 Descuento Nivel II lote 1000"
"8800577012817","27024","simple","Balsamo labial magico flamenco","2500",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"6976623805039","34998","variable","Bálsamo Labial Sadoer 7g","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8800577010127","29805","simple","Balsamo magico Jelly Febble","2600","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804212012","26740","simple","Balsamo magico Romantic Beauty","2190,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"77392871066076","10563","simple","Balsamo Oroplex N4 Bond Maintenance 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77427810779303","23390","simple","Balsamo Ortiga Y Romero Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6925346332452","35118","simple","Bálsamo para Barba Sadoer 20g","2700","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"77427990516798","28507","simple","Balsamo Rizos Naturales Reania.y 500ml","3990,00","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77428091958837","28512","simple","Balsamo Suero De Arroz Reania.y 500ml","3990,00","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"8800577006670","25760","variable","Balsamo voluminizador de labios Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956021290","33468","simple","Bandas Depilatorias Bubbaluu","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669104705","17426","simple","Bandeja Esterilizadora","5990","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"7822456338321","17368","simple","Bandeja Mezcladora De Corazon Tornasol","3490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805250660003","26402","simple","Base blooming gel Cherimoya","3800,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6924372654026","6257","variable","Base De Maquillaje Care Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6903072424115","22971","variable","Base De Maquillaje Fit Skin Karite","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6903072435616","23967","variable","Base de maquillaje Kiss Beauty 50ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299460","19425","variable","Base De Maquillaje Liquida Max Belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6971764129679-5","26386","variable","Base de maquillaje Matte Febble","",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"6924372631294","22983","variable","Base De Maquillaje Sas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6903072428144","23838","variable","Base De Maquillaje Soft Touch Karite","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"683609867566","9276","variable","Base Flawless Stay Beauty Creations","","3","1000",,,"unico","#37 Descuento lote 1000"
"760412335236","39067","variable","Base liquida flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805251150008","22017","simple","Base Overlay Cherimoya","4990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6915441019044","24766","variable","Base Rubber Vicky Nails 12Ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988727208","17662","simple","Bigudies De Cabello Ref:72720","1990",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"8588988727246","17664","simple","Bigudies De Cabello Ref:72724","1700","3","400","12","900","unico","#14 Descuento lote 400 ; #88 Descuento Nivel II lote 900"
"8588988727260","17663","simple","Bigudies De Cabello Ref:72726","1700","3","400","12","900","unico","#14 Descuento lote 400 ; #88 Descuento Nivel II lote 900"
"760412290306","7901","simple","Bolsa De Esponjas De Maquillaje 25U.","2190","3","600","12","1100","unico","#24 Descuento lote 600 ; #99 Descuento Nivel II lote 1100"
"8588988795467","27938","simple","Bolsita de mini coles 2cm","1390,00","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988829940","27953","simple","Bolsita de mini coles de colores","1390,00","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"77392666612828","3261","simple","Bomba Capilar Magia De Unicornio","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77386488583648","40705","simple","Bomba de keratina magia unicornio copacabana","3690","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"8588988981969","24748","simple","Boob Tape Con Push Up De Silicona","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7822456342700","16851","simple","Botella Aplicadora De Tinte Cabello 250Ml","1790","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"9669669700709","23824","variable","Botella Dispensadora Para Limpieza De Pestañas","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"9576721047880","40678","simple","Botox Capilar Expert Line Argan 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9571983551021","3529","simple","Botox Capilar Expert Line Jojoba & Argan 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9576721241981","40676","simple","Botox Capilar Expert Line Marroqui 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9576721234211","40680","simple","Botox Capilar Expert Line Monoi 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9576721726440","40674","simple","Botox Capilar Expert Line Ricino 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6941349379713","24616","simple","Box Cuidado Facial 6 Pcs Bioaqua De Arroz","19990","3","3000",,,"unico","#50 Descuento lote 3000"
"6976504689239","24615","simple","Box Cuidado Facial 6 Pcs Sadoer De Palta","19990","3","3000",,,"unico","#50 Descuento lote 3000"
"MG0BOXCENTELLA","28936","simple","Box cuidado facial Centella Asiatica 7pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"760412311285","31122","simple","Box cuidado facial Vitamina C Flamenco 5pcs","22000","3","3000",,,"unico","#50 Descuento lote 3000"
"6975222515325","11992","simple","Brillo De Labios Bob Esponja","1700","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8800577003624","28432","simple","Brillo de labios Flamenco","2190,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299330","22400","simple","Brillo De Labios Flamenco Caramelo","2190",,,"12","790","unico","#82 Descuento Nivel II lote 790"
"760412299385","20398","variable","Brillo De Labios Glow Cherry","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6975222513543","11990","simple","Brillo De Labios Hello Kitty Glitter","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804203553","19887","simple","Brillo De Labios Juicy Lips Romantic","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577008001","28428","simple","Brillo de labios Lip oil Flamenco 4ml","2190,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6971836879716","19651","simple","Brillo De Labios Magico Sandia","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804203515","19038","variable","Brillo De Labios Metalizado Romantic Tono A","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804203552","19054","variable","Brillo De Labios Metalizado Romantic Tono B","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804202396","18951","variable","Brillo De Labios Plump Volume Shine","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577002634","27027","simple","Brillo de labios roll on Max belle","1990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804201115","19647","simple","Brillo De Labios Rosa Glitter Romantic","2290","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412263584","11981","variable","Brillo De Labios Shine Mini Flamenco","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8800577008933","33789","simple","Brillo de labios Super Stay Fruits","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009701","29809","simple","Brillo de labios Ushas Juicy","2290,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6960037160037","9972","variable","Brillo De Labios Victoria´S Spirit","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577015214","33644","variable","Brillo Labial con Colgante Ushas 11g","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010745","33110","variable","Brillo Labial con Color Shiny Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577015566","34984","variable","Brillo Labial con Destellos Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577011728","33101","variable","Brillo labial con destellos Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"69762891933659","38243","variable","Brillo labial con llavero","",,,"12","1200","unico","#104 Descuento Nivel II lote 1200"
"760412332747","1773","simple","Brillo Labial Mágico 24K","2090","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412270193","9941","variable","Brillo Labial Magico Corazones","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010752","33601","variable","Brillo Labial Magico Glossy Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6972544605789","33933","simple","Brillo Labial Mágico Jugo RMT","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412291853","22406","simple","Brillo Labial Magico Max Belle","1800","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412335960","4264","variable","Brillo Labial Shine","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577003433","26385","simple","Brillo magico lip oil Ushas","2290,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412263409","12324","simple","Brillo Magico Magic Flamenco","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804215273","30371","simple","Brillo magico Melon kiss Sandia Romantic Beauty","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577002696","27041","variable","Brillo voluminizador de labios Max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010769","32135","variable","Brillo voluminizador de labios Shine Max Belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981021457","25003","simple","Brocha De Barberia Ref:102145","2690","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988651411","12253","simple","Brocha De Esponja Para Sombras Set 8 Pcs","1390",,,"12","900","unico","#88 Descuento Nivel II lote 900"
"8588988964085","23481","simple","Brocha De Maquillaje Aplicadora Ref: 96408","1790","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669401057","16869","simple","Brocha Para Aplicar Tinte De Cabello","1000","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"8588981196278","30031","simple","Brocha para lavado de pestañas","1500","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588981091474","30218","simple","Brocha para uñas","1990","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
